"date","max_temp","mean_temp","min_temp","Day"
"19840617","26","19.4","13.6","1995"
"19840618","26.2","20","13.9","1996"
"19840619","27","21.2","16.1","1997"
"19840620","21.8","22.2","17.5","1998"
"19840621","20.9","18.5","15.2","1999"
"19840622","19.7","16","11.2","2000"
"19840623","20.5","13.8","7.8","2001"
"19840624","22.9","14.8","9","2002"
"19840625","25.8","17.8","12.7","2003"
"19840626","24.4","19.3","12.8","2004"
"19840627","17.4","18.4","12.3","2005"
"19840628","18.8","13.8","10.3","2006"
"19840629","19.4","13","7.3","2007"
"19840630","21.9","14","8.5","2008"
"19840701","18.1","16.2","10.4","2009"
"19840702","22","14.5","10.9","2010"
"19840703","22.5","15.2","8.5","2011"
"19840704","26.1","16.1","9.7","2012"
"19840705","27.7","19","12","2013"
"19840706","28.2","20","12.4","2014"
"19840707","31.7","20.9","13.6","2015"
"19840708","22.2","23.6","15.5","2016"
"19840709","24.4","18.4","14.5","2017"
"19840710","23.3","19.4","14.3","2018"
"19840711","20.1","18.2","13.2","2019"
"19840712","21.9","16.8","13.6","2020"
"19840713","19.9","17.2","12.5","2021"
"19840714","18.9","17","14.1","2022"
"19840715","21.2","15","11.2","2023"
"19840716","23.4","15.8","10.5","2024"
"19840717","24.5","16.8","10.2","2025"
"19840718","21.2","20.2","16","2026"
"19840719","20.2","17.7","14.2","2027"
"19840720","27.3","16.2","12.3","2028"
"19840721","25.8","19.2","11.2","2029"
"19840722","26.8","20","14.2","2030"
"19840723","23.5","20.4","14","2031"
"19840724","19.3","18.2","12.8","2032"
"19840725","24.3","16","12.6","2033"
"19840726","30.6","18","11.6","2034"
"19840727","30.6","21.6","12.5","2035"
"19840728","28.4","23.2","15.7","2036"
"19840729","28.9","20.5","12.6","2037"
"19840730","25.5","23.4","18","2038"
"19840731","25.3","20.8","16.2","2039"
"19840801","22.2","18.4","11.5","2040"
"19840802","22.8","18.4","14.6","2041"
"19840803","19.8","19.4","16","2042"
"19840804","19.8","17","14.1","2043"
"19840805","22.8","16.6","13.5","2044"
"19840806","19.5","16.2","9.5","2045"
"19840807","21.5","17","14.6","2046"
"19840808","24","16.4","11.4","2047"
"19840809","19.8","18.3","12.6","2048"
"19840810","23.1","16.6","13.3","2049"
"19840811","23.6","15.8","8.5","2050"
"19840812","24.5","17.3","11","2051"
"19840813","26.5","20.2","16","2052"
"19840814","26.2","20.6","14.8","2053"
"19840815","24.9","20.4","14.7","2054"
"19840816","24.3","19.4","13.9","2055"
"19840817","25.9","19.2","14","2056"
"19840818","28.8","19.4","12.9","2057"
"19840819","29.7","21.2","13.5","2058"
"19840820","29.8","22","14.3","2059"
"19840821","23.9","23.6","17.3","2060"
"19840822","27","20.6","17.2","2061"
"19840823","23.9","20.8","14.5","2062"
"19840824","23.7","20.8","17.7","2063"
"19840825","23.5","20","16.3","2064"
"19840826","26.5","18.4","13.3","2065"
"19840827","26.2","20.5","14.5","2066"
"19840828","26.3","20.7","15.2","2067"
"19840829","26.9","20.3","14.3","2068"
"19840830","25","21.8","16.8","2069"
"19840831","24.4","21.6","18.2","2070"
"19840901","25.3","20.2","15.9","2071"
"19840902","25.4","18.8","12.4","2072"
"19840903","16.3","21","16.5","2073"
"19840904","16.6","15.4","14.4","2074"
"19840905","17.4","11.6","6.7","2075"
"19840906","16.6","13.6","9.7","2076"
"19840907","19.4","12.8","9","2077"
"19840908","21.2","14.3","9.2","2078"
"19840909","16.8","17.4","13.5","2079"
"19840910","22.1","13.6","10.3","2080"
"19840911","22.4","16.2","10.2","2081"
"19840912","21.5","17","11.7","2082"
"19840913","19","17","12.6","2083"
"19840914","17.2","16.7","14.4","2084"
"19840915","18.6","15.2","13.1","2085"
"19840916","16","16","13.4","2086"
"19840917","18.1","14.5","13","2087"
"19840918","18.4","13.7","9.3","2088"
"19840919","17.6","15.2","11.9","2089"
"19840920","15.2","14.9","12.2","2090"
"19840921","16.7","11.6","8","2091"
"19840922","12.7","12.8","9","2092"
"19840923","13.6","10.1","7.5","2093"
"19840924","16","11","8.4","2094"
"19840925","17.6","10.9","5.8","2095"
"19840926","18.1","12","6.4","2096"
"19840927","20.5","13","8","2097"
"19840928","19.2","16.8","13.2","2098"
"19840929","17","16.4","13.5","2099"
"19840930","16.4","14.4","11.8","2100"
"19841001","15.7","10.6","4.8","2101"
"19841002","15.1","11.1","6.5","2102"
"19841003","16.1","11.4","7.6","2103"
"19841004","13.4","11.4","6.7","2104"
"19841005","14.5","11.8","10.3","2105"
"19841006","15","10.8","7.1","2106"
"19841007","19.8","9.9","4.8","2107"
"19841008","17.8","14.8","9.7","2108"
"19841009","14.9","16","14.2","2109"
"19841010","17","13","11.2","2110"
"19841011","17.9","11","5.1","2111"
"19841012","15.4","13.2","8.6","2112"
"19841013","18.8","13.2","11.1","2113"
"19841014","14.3","14.2","9.5","2114"
"19841015","15.5","10.6","6.9","2115"
"19841016","14.4","13.3","11.1","2116"
"19841017","15.4","13","11.5","2117"
"19841018","15","13.8","12.1","2118"
"19841019","13.9","13.4","11.7","2119"
"19841020","15.8","11.2","8.5","2120"
"19841021","16.6","10.2","4.7","2121"
"19841022","13.9","12.4","8.1","2122"
"19841023","15.8","12.2","10.6","2123"
"19841024","15","11","6.2","2124"
"19841025","12","13.2","11.4","2125"
"19841026","13.5","8.3","4.6","2126"
"19841027","16.3","7","0.6","2127"
"19841028","18.4","8.7","1.1","2128"
"19841029","18.4","14.8","11.3","2129"
"19841030","17.6","15.9","13.4","2130"
"19841031","18.3","14.8","12.1","2131"
"19841101","17.3","14.4","10.5","2132"
"19841102","11.9","14.2","11","2133"
"19841103","11.2","8.8","5.8","2134"
"19841104","9","7.8","4.5","2135"
"19841105","11","7.5","6","2136"
"19841106","13.9","8.6","6.2","2137"
"19841107","16","10.4","6.9","2138"
"19841108","15.6","12.8","9.7","2139"
"19841109","14.3","12.1","8.6","2140"
"19841110","15","12","9.8","2141"
"19841111","15.7","10.4","5.7","2142"
"19841112","11","13","10.2","2143"
"19841113","12.3","9.6","8.1","2144"
"19841114","4.5","10.4","8.5","2145"
"19841115","7.9","3","1.4","2146"
"19841116","6.6","4.8","1.6","2147"
"19841117","8.5","5","3.3","2148"
"19841118","8.7","6.8","5","2149"
"19841119","11.9","6.8","5","2150"
"19841120","13.4","6.4","0.9","2151"
"19841121","12.7","8.4","3.5","2152"
"19841122","14.7","10.5","8.3","2153"
"19841123","12.9","11.4","8.2","2154"
"19841124","10.2","10.4","8","2155"
"19841125","9.5","8","5.9","2156"
"19841126","11.8","5.2","0.9","2157"
"19841127","13.6","6.8","1.7","2158"
"19841128","12.5","11.4","9.3","2159"
"19841129","13.7","11.1","9.7","2160"
"19841130","13.6","10.8","8","2161"
"19841201","9.1","11.2","8.8","2162"
"19841202","10.1","7.8","6.6","2163"
"19841203","11.2","7.6","5","2164"
"19841204","11.5","9","6.7","2165"
"19841205","9.5","10.2","9","2166"
"19841206","11.4","7.8","6.2","2167"
"19841207","9.7","8.1","4.8","2168"
"19841208","9","6.1","2.5","2169"
"19841209","7.8","5.9","2.8","2170"
"19841210","5.1","4.8","1.7","2171"
"19841211","7.5","2.4","-0.3","2172"
"19841212","9","3.8","0","2173"
"19841213","9.1","6","3","2174"
"19841214","8","6.2","3.4","2175"
"19841215","6.7","5.3","2.6","2176"
"19841216","9.7","4","1.3","2177"
"19841217","8.9","5.4","1","2178"
"19841218","11.2","3.7","-1.5","2179"
"19841219","12.3","5.4","-0.3","2180"
"19841220","7.6","10.2","8","2181"
"19841221","10.5","4.6","1.5","2182"
"19841222","12.6","6.1","1.7","2183"
"19841223","8.6","8","3.5","2184"
"19841224","7.5","8.2","7.9","2185"
"19841225","4.5","3.2","-1","2186"
"19841226","4.5","1.8","-0.8","2187"
"19841227","3","2.2","-0.2","2188"
"19841228","5.7","1.7","0.4","2189"
"19841229","7","2","-1.6","2190"
"19841230","8.6","2.8","-1.3","2191"
"19841231","5.4","7.1","5.6","2192"
"19850101","3.6","4","2.7","2193"
"19850102","3.4","2.2","0.7","2194"
"19850103","3.5","2","0.6","2195"
"19850104","0.3","1.4","-0.6","2196"
"19850105","3.6","-1.2","-2.7","2197"
"19850106","-1.7","-0.8","-5.1","2198"
"19850107","-1","-3.1","-4.5","2199"
"19850108","2.2","-4","-7.1","2200"
"19850109","3.5","-1.2","-4.6","2201"
"19850110","2.7","-0.2","-3.9","2202"
"19850111","4.1","0.1","-2.5","2203"
"19850112","-0.6","0.6","-2.8","2204"
"19850113","0.9","-1.3","-2","2205"
"19850114","-1.2","-1.4","-3.6","2206"
"19850115","-4","-2.2","-3.3","2207"
"19850116","0.6","-5.2","-6.5","2208"
"19850117","2","-3.6","-7.7","2209"
"19850118","1.8","-3","-8","2210"
"19850119","6.6","0.9","0","2211"
"19850120","10.1","3.1","-0.4","2212"
"19850121","5","5.4","0.7","2213"
"19850122","4.9","2.9","0.8","2214"
"19850123","8.2","2","-0.8","2215"
"19850124","7.7","2.7","-2.8","2216"
"19850125","4.6","4","0.2","2217"
"19850126","6.1","4","3.5","2218"
"19850127","9.8","0.8","-4.6","2219"
"19850128","11.4","3.9","-2","2220"
"19850129","10.9","7.2","2.9","2221"
"19850130","11.7","6.6","2.4","2222"
"19850131","13.3","8","4.2","2223"
"19850201","12.7","11","8.7","2224"
"19850202","10.5","9.7","6.7","2225"
"19850203","10.7","8.4","6.2","2226"
"19850204","8.8","9.3","7.9","2227"
"19850205","11.6","5.2","1.5","2228"
"19850206","4.4","7.2","2.8","2229"
"19850207","3.3","4.3","4.2","2230"
"19850208","0","3.2","3","2231"
"19850209","-1.8","-0.2","-0.5","2232"
"19850210","-0.5","-2.6","-3.3","2233"
"19850211","0.3","-2.6","-4.6","2234"
"19850212","-1","-2.6","-5.6","2235"
"19850213","2","-4.1","-7.2","2236"
"19850214","-0.2","-2.5","-7","2237"
"19850215","3.7","-1.9","-3.6","2238"
"19850216","4.7","-0.4","-4.6","2239"
"19850217","4.1","1.2","-2.3","2240"
"19850218","4","0.9","-2.3","2241"
"19850219","5.3","-1.2","-6.4","2242"
"19850220","4.9","1.2","-3","2243"
"19850221","4.8","3.2","1.6","2244"
"19850222","11.6","3.5","2.2","2245"
"19850223","14","6","0.5","2246"
"19850224","11.1","7.7","1.4","2247"
"19850225","12.7","6","0.9","2248"
"19850226","12.1","6.2","-0.3","2249"
"19850227","8.2","7","1.9","2250"
"19850228","11.7","6.4","4.6","2251"
"19850301","9.2","6.8","2","2252"
"19850302","9.6","5","0.7","2253"
"19850303","9.8","7.2","4.8","2254"
"19850304","11.2","6.8","3.8","2255"
"19850305","11.7","5.1","-1","2256"
"19850306","10.4","5","-1.6","2257"
"19850307","12.4","5.9","1.4","2258"
"19850308","10.9","6.5","0.6","2259"
"19850309","12.6","6.8","2.8","2260"
"19850310","9.9","8.2","3.7","2261"
"19850311","11.1","6.4","2.8","2262"
"19850312","8.3","5","-1.1","2263"
"19850313","9.1","3.4","-1.5","2264"
"19850314","6.2","5.1","1.1","2265"
"19850315","5.8","2.4","-1.5","2266"
"19850316","6","2.2","-1.5","2267"
"19850317","7.5","1.8","-2.4","2268"
"19850318","4.9","2.8","-2","2269"
"19850319","4.5","1.7","-1.5","2270"
"19850320","6.9","0.6","-3.4","2271"
"19850321","9.6","2.6","-1.8","2272"
"19850322","7.8","5.7","1.8","2273"
"19850323","11.5","6.4","4.9","2274"
"19850324","9.7","7.9","4.3","2275"
"19850325","5.8","5","0.4","2276"
"19850326","8.5","5","4.2","2277"
"19850327","10.1","5.4","2.2","2278"
"19850328","10","3.9","-2.3","2279"
"19850329","12","7","4","2280"
"19850330","16","9.7","7.4","2281"
"19850331","17.6","12.2","8.4","2282"
"19850401","16.3","13","8.5","2283"
"19850402","18.6","12.4","8.5","2284"
"19850403","17.2","14.8","11.1","2285"
"19850404","12.8","13.4","9.5","2286"
"19850405","14.7","10.8","8.8","2287"
"19850406","14","10.8","7","2288"
"19850407","12.5","9.7","5.4","2289"
"19850408","14.5","10","7.5","2290"
"19850409","13.6","8.4","2.3","2291"
"19850410","11.4","8.9","4.2","2292"
"19850411","12.7","8.4","5.4","2293"
"19850412","12.4","8.8","5","2294"
"19850413","12.8","9.2","5.9","2295"
"19850414","13.7","9.9","7","2296"
"19850415","17.6","7.7","1.7","2297"
"19850416","16","12.5","7.4","2298"
"19850417","18.6","11.4","6.8","2299"
"19850418","20.2","12.6","6.5","2300"
"19850419","8.6","12.8","5.4","2301"
"19850420","11.4","7.8","7.1","2302"
"19850421","15.1","5.6","-0.1","2303"
"19850422","11.5","10.2","5.4","2304"
"19850423","13.1","8","4.6","2305"
"19850424","9.6","6.7","0.3","2306"
"19850425","12.6","7.4","5.2","2307"
"19850426","11.6","5.3","-2","2308"
"19850427","11","8.6","5.5","2309"
"19850428","12.6","4.8","-1.3","2310"
"19850429","16.8","7.8","3","2311"
"19850430","13.4","11.7","6.6","2312"
"19850501","13.5","9.7","6","2313"
"19850502","10.4","10","6.4","2314"
"19850503","13.3","9","7.5","2315"
"19850504","12.9","9.8","6.3","2316"
"19850505","17","9.2","5.6","2317"
"19850506","19.1","10.7","4.4","2318"
"19850507","15.1","13","6.9","2319"
"19850508","15.9","12.5","9.9","2320"
"19850509","13","11.6","7.4","2321"
"19850510","9.6","8.4","3.7","2322"
"19850511","12.7","8.4","7.2","2323"
"19850512","14.5","9.3","5.9","2324"
"19850513","11.8","11","7.4","2325"
"19850514","16.3","9.9","8","2326"
"19850515","20.8","12.8","9.3","2327"
"19850516","21.4","13.2","5.7","2328"
"19850517","21.3","15.3","9.2","2329"
"19850518","15.8","15.4","9.5","2330"
"19850519","19.8","13.2","10.5","2331"
"19850520","16.4","14.8","9.9","2332"
"19850521","15","14.2","12.1","2333"
"19850522","15.8","12.6","10.2","2334"
"19850523","16.9","12.4","8.9","2335"
"19850524","19.6","13.4","9.8","2336"
"19850525","20.8","15.2","10.7","2337"
"19850526","18.1","17","13.2","2338"
"19850527","18.6","15","11.8","2339"
"19850528","19.6","14","9.4","2340"
"19850529","19.1","14.2","8.8","2341"
"19850530","19.7","12.8","6.5","2342"
"19850531","22","13.2","6.6","2343"
"19850601","23.5","14.1","6.2","2344"
"19850602","25","16.4","9.4","2345"
"19850603","24.3","17.7","10.4","2346"
"19850604","20.4","17.8","11.2","2347"
"19850605","14.2","17.2","14","2348"
"19850606","12.5","13","11.7","2349"
"19850607","15.7","9.9","7.3","2350"
"19850608","18","9.8","3.9","2351"
"19850609","17","13.9","9.8","2352"
"19850610","16.4","12.8","8.6","2353"
"19850611","16.6","13.2","10","2354"
"19850612","16.7","13.3","10","2355"
"19850613","16.4","12.6","8.5","2356"
"19850614","17.8","12.8","9.2","2357"
"19850615","17.9","11.6","5.4","2358"
"19850616","19.5","14","10","2359"
"19850617","17.5","13.7","7.9","2360"
"19850618","19.7","14","10.6","2361"
"19850619","20.1","15.8","12","2362"
"19850620","16","15.6","11","2363"
"19850621","16.6","13.4","10.7","2364"
"19850622","19.1","14.4","12.2","2365"
"19850623","18.2","15","11","2366"
"19850624","15.9","15.4","12.7","2367"
"19850625","18.2","12.1","8.3","2368"
"19850626","18.8","14","9.7","2369"
"19850627","17.9","14.6","10.5","2370"
"19850628","21.1","13.8","9.7","2371"
"19850629","21.7","17","13","2372"
"19850630","22.9","17.2","12.6","2373"
"19850701","23.9","18.2","13.5","2374"
"19850702","24.5","18.3","12.7","2375"
"19850703","27.1","18.8","13.1","2376"
"19850704","26.5","20.6","14","2377"
"19850705","22","22.4","18.2","2378"
"19850706","22","16","10.1","2379"
"19850707","25.6","16.2","10.5","2380"
"19850708","21.7","18.4","11.1","2381"
"19850709","22.1","17.7","13.7","2382"
"19850710","20.5","16.2","10.3","2383"
"19850711","24.4","16.7","12.9","2384"
"19850712","28.9","19.8","15.2","2385"
"19850713","24.4","21.4","13.8","2386"
"19850714","20.7","21.2","18","2387"
"19850715","22.2","15.7","10.7","2388"
"19850716","21.3","17.3","12.4","2389"
"19850717","19.4","16.1","10.9","2390"
"19850718","19.9","16.8","14.1","2391"
"19850719","19.9","15.6","11.3","2392"
"19850720","21.2","15.4","11","2393"
"19850721","20.8","14.7","8.2","2394"
"19850722","24.8","17","13.2","2395"
"19850723","26.7","18.4","12.1","2396"
"19850724","29.8","19.6","12.5","2397"
"19850725","21.1","22.4","15","2398"
"19850726","23.4","19.5","17.9","2399"
"19850727","19.5","19.2","15.1","2400"
"19850728","18.5","17.6","15.8","2401"
"19850729","19.3","16.2","14","2402"
"19850730","23.7","16.6","13.8","2403"
"19850731","20.8","18.6","13.4","2404"
"19850801","17.8","16.7","12.6","2405"
"19850802","19.2","15.6","13.3","2406"
"19850803","17.4","15.6","12.1","2407"
"19850804","19","14.6","11.7","2408"
"19850805","19.7","15.8","12.5","2409"
"19850806","17.2","14.2","8.8","2410"
"19850807","20.8","13.8","10.3","2411"
"19850808","18.6","15.1","9.4","2412"
"19850809","20","16.6","14.6","2413"
"19850810","19.5","15.5","11","2414"
"19850811","19.8","15.2","10.9","2415"
"19850812","20.6","15.6","11.3","2416"
"19850813","20.7","15.9","11.2","2417"
"19850814","19.6","17.2","13.8","2418"
"19850815","19.1","15.8","11.9","2419"
"19850816","21.8","15.8","12.5","2420"
"19850817","20.3","15.8","9.9","2421"
"19850818","21.5","16.4","12.4","2422"
"19850819","19.6","18.4","15.4","2423"
"19850820","22.9","16.4","13.1","2424"
"19850821","20.5","17.6","12.2","2425"
"19850822","19.3","16.1","11.7","2426"
"19850823","18.7","15.6","12","2427"
"19850824","19.4","16","13.3","2428"
"19850825","18.5","14.4","9.4","2429"
"19850826","21.2","14.3","10.1","2430"
"19850827","23.1","14.8","8.5","2431"
"19850828","26","17.8","12.4","2432"
"19850829","25.9","20","14.1","2433"
"19850830","20.6","20","14.1","2434"
"19850831","17.6","17","13.5","2435"
"19850901","16.4","14.1","10.6","2436"
"19850902","19.6","14","11.7","2437"
"19850903","17","16","12.5","2438"
"19850904","18.8","13.4","9.9","2439"
"19850905","17.9","15.7","12.6","2440"
"19850906","20.1","11.7","5.5","2441"
"19850907","20.5","12.8","5.5","2442"
"19850908","20.9","15.8","11","2443"
"19850909","22.7","17.5","14.1","2444"
"19850910","25.2","17","11.4","2445"
"19850911","26.9","17.6","10.1","2446"
"19850912","18.8","19.2","11.6","2447"
"19850913","16.2","15","11.3","2448"
"19850914","17.5","13.2","10.1","2449"
"19850915","19.3","13","8.5","2450"
"19850916","22.8","14.1","8.9","2451"
"19850917","20.7","17.8","12.9","2452"
"19850918","20.6","17.4","14.1","2453"
"19850919","18.9","17.2","13.8","2454"
"19850920","19.7","14.8","10.6","2455"
"19850921","23","16.1","12.5","2456"
"19850922","21.1","19.7","16.4","2457"
"19850923","18.9","17.4","13.7","2458"
"19850924","19.8","15","11","2459"
"19850925","24.1","16.4","13","2460"
"19850926","22.9","18.6","13","2461"
"19850927","22.1","17.2","11.4","2462"
"19850928","24","15.4","8.6","2463"
"19850929","25","18.2","12.4","2464"
"19850930","27","18.6","12.2","2465"
"19851001","22","20.1","13.2","2466"
"19851002","22.1","18.4","14.8","2467"
"19851003","19","19.3","16.5","2468"
"19851004","19.3","16.4","13.8","2469"
"19851005","19.9","15.3","11.3","2470"
"19851006","14.3","15.2","10.6","2471"
"19851007","15.2","12.8","11.4","2472"
"19851008","16.1","11","6.8","2473"
"19851009","19.1","12.4","8.8","2474"
"19851010","19.3","14.6","10","2475"
"19851011","17.4","16.6","13.9","2476"
"19851012","18.1","14.2","11.1","2477"
"19851013","18.2","12.3","6.5","2478"
"19851014","16.2","11.5","4.8","2479"
"19851015","12.8","11.8","7.5","2480"
"19851016","14.7","12.1","11.4","2481"
"19851017","13","12.2","9.8","2482"
"19851018","15.8","12.2","11.4","2483"
"19851019","15.7","12.1","8.4","2484"
"19851020","15.4","10.6","5.4","2485"
"19851021","16.1","9.9","4.4","2486"
"19851022","13.9","10.8","5.5","2487"
"19851023","16.1","10.9","7.9","2488"
"19851024","14.5","10.6","5.1","2489"
"19851025","10.3","9.6","4.8","2490"
"19851026","11.9","7.4","4.4","2491"
"19851027","13.1","9.6","7.4","2492"
"19851028","12.9","10.4","7.8","2493"
"19851029","10.5","8.8","4.6","2494"
"19851030","8.6","8.2","5.8","2495"
"19851031","10.5","7.3","6","2496"
"19851101","8","7.8","5.1","2497"
"19851102","9.3","5.6","3.3","2498"
"19851103","14.9","3","-3.3","2499"
"19851104","12.6","7","-0.9","2500"
"19851105","11.1","10.9","9.2","2501"
"19851106","14.3","7","2.9","2502"
"19851107","16.5","9.9","5.5","2503"
"19851108","14.1","12.9","9.3","2504"
"19851109","6","11.6","9.2","2505"
"19851110","7","4.4","2.7","2506"
"19851111","5.2","3.6","0.3","2507"
"19851112","6.7","1.7","-1.8","2508"
"19851113","8.3","1.3","-4.1","2509"
"19851114","9.5","1.3","-5.7","2510"
"19851115","7.9","2.6","-4.3","2511"
"19851116","6.7","3.1","-1.7","2512"
"19851117","5.6","4","1.4","2513"
"19851118","2.3","3.6","1.5","2514"
"19851119","5","1.5","0.7","2515"
"19851120","5.7","1.8","-1.4","2516"
"19851121","5.9","3.6","1.6","2517"
"19851122","6.6","5.1","4.3","2518"
"19851123","4.8","5.2","3.8","2519"
"19851124","6.3","3.9","3","2520"
"19851125","5.2","4.6","2.8","2521"
"19851126","5","2.7","0.2","2522"
"19851127","5.3","2.5","0","2523"
"19851128","5.3","0.9","-3.5","2524"
